,Core_Only,Alpha_Always_Only,Core90_Alpha10,Core85_Alpha15,Core80_Alpha20,Core90_AlphaRegime10,Core85_AlphaRegime15,SPY,QQQ,VT,TOPIX
2022-09-27,-0.13689126660646733,-0.006660393746959703,-0.08254221419199737,-0.05447811195845875,-0.03359020122421463,-0.09210676292766751,-0.06921003869660436,-0.19927389605918544,-0.0027992119290497497,-0.16414851734586522,-0.01602180660325281
2022-09-28,-0.12934708299882314,-0.004328102651053656,-0.07510949194793892,-0.04712025601990155,-0.026378702206124482,-0.08483679399148525,-0.06209794930491375,-0.1974927106569362,-0.0031875142243319443,-0.15547382266640764,-0.006650461428978405
2022-09-29,-0.1325223925018395,-0.0017885913741181314,-0.07790939871572655,-0.04970961606505597,-0.028722719958757303,-0.08770062024018577,-0.0647901388761396,-0.199454080253742,-0.020392382253445418,-0.15912495867846566,-0.0027875323130849283
2022-09-30,-0.1343269006129555,0.0,-0.0793481896105116,-0.050945418290025524,-0.029733369405424814,-0.08923791643446377,-0.06618129047328603,-0.2015450126528896,-0.02312080346305001,-0.1611998759557538,0.0
2022-10-03,-0.1337146539350207,0.0,-0.07843720326413084,-0.04987239097897822,-0.028499429212514582,-0.08859389854776567,-0.06552102925461334,-0.18645952250794395,-0.02309021168192804,-0.16050194561996567,-0.007085313156931172
2022-10-04,-0.1511712109596115,-0.0009955060664067483,-0.09524235539485781,-0.06628842611860919,-0.04435425935454351,-0.10514125350628456,-0.08155505812578989,-0.19833188452237283,-0.02134208635061463,-0.18040154025227462,-0.0010576995575736214
2022-10-05,-0.15078888089640918,0.0,-0.09452842933086103,-0.06539354809113573,-0.04327654031000416,-0.10470982520316696,-0.08109770195569299,-0.20135521095204378,-0.026206418912241625,-0.1799657032620391,-0.019702868200461188
2022-10-06,-0.1455479813544318,-0.0012135810794130508,-0.08960901623073536,-0.060660952472547325,-0.03878522374303828,-0.09975880689269512,-0.07631080845397742,-0.18465153391711986,-0.01987830336660379,-0.17399134209522438,-0.02504794800583776
2022-10-07,-0.12978167845888,-0.0034864555030195143,-0.07469755097259634,-0.04624885281244551,-0.0250336718847175,-0.08484969725791225,-0.06188658389069779,-0.18739878324627413,-0.03824433208857125,-0.15601855192648062,-0.03297687547179662
2022-10-10,-0.11983989535195516,-0.00484961668474182,-0.06531014484653885,-0.03718286642982194,-0.016389630250173814,-0.07546513803616206,-0.05281525081559513,-0.18645118298322305,-0.033037659886023696,-0.14468542057237388,-0.026922302902002038
2022-10-11,-0.10206864973516672,-0.006222080050557577,-0.048454026269621475,-0.020857904784272296,-0.0007729382070478241,-0.05869014784821769,-0.036598585317938914,-0.18785831068410774,-0.011603564612222228,-0.12442709681545439,-0.03227947868664327
