,Baseline_N40,Baseline_N30,Baseline_N24,Baseline_N20,Baseline_N16,Baseline_N12,Baseline_N10,Baseline_N8,Baseline_N6,Baseline_N4,Residual_50_N40,Residual_50_N30,Residual_50_N24,Residual_50_N20,Residual_50_N16,Residual_50_N12,Residual_50_N10,Residual_50_N8,Residual_50_N6,Residual_50_N4,Residual_55_N40,Residual_55_N30,Residual_55_N24,Residual_55_N20,Residual_55_N16,Residual_55_N12,Residual_55_N10,Residual_55_N8,Residual_55_N6,Residual_55_N4,Residual_60_N40,Residual_60_N30,Residual_60_N24,Residual_60_N20,Residual_60_N16,Residual_60_N12,Residual_60_N10,Residual_60_N8,Residual_60_N6,Residual_60_N4,Residual_65_N40,Residual_65_N30,Residual_65_N24,Residual_65_N20,Residual_65_N16,Residual_65_N12,Residual_65_N10,Residual_65_N8,Residual_65_N6,Residual_65_N4,Residual_70_N40,Residual_70_N30,Residual_70_N24,Residual_70_N20,Residual_70_N16,Residual_70_N12,Residual_70_N10,Residual_70_N8,Residual_70_N6,Residual_70_N4,Residual_100_N40,Residual_100_N30,Residual_100_N24,Residual_100_N20,Residual_100_N16,Residual_100_N12,Residual_100_N10,Residual_100_N8,Residual_100_N6,Residual_100_N4
2020-04-07,-0.0015537678452626213,-0.0015537678452626213,-0.0015537678452626213,-0.0015537678452626213,-0.0015537678452626213,0.0,-0.0009657675831300505,-0.010956417483275582,-0.00935602002019753,-0.01834425516232907,-0.0015537678452626213,-0.0015537678452626213,-0.0015537678452626213,-0.0015537678452626213,-0.0015537678452626213,0.0,0.0,-0.003713018092956988,-0.009356020020197198,-0.01239983604787842,-0.0015537678452626213,-0.0015537678452626213,-0.0015537678452626213,-0.0015537678452626213,-0.0015537678452626213,0.0,0.0,-0.0036879601789199246,-0.008144324217043475,-0.006944107941774913,-0.0015537678452626213,-0.0015537678452626213,-0.0015537678452626213,-0.0015537678452626213,-0.0015537678452626213,0.0,0.0,-0.0036879601789199246,-0.008144324217043364,-0.006944107941774913,-0.0015537678452626213,-0.0015537678452626213,-0.0015537678452626213,-0.0015537678452626213,-0.0015537678452626213,0.0,0.0,-0.0036879601789199246,-0.001898252609954354,-0.006944107941774913,-0.0015537678452626213,-0.0015537678452626213,-0.0015537678452626213,-0.0015537678452626213,-0.0015537678452626213,0.0,0.0,-0.0036879601789199246,-0.001898252609954465,-0.006944107941774913,-0.0015537678452626213,-0.0015537678452626213,-0.0015537678452626213,-0.0015537678452626213,-0.0015537678452626213,0.0,0.0,-0.0015182559023912967,-0.001898252609954576,-0.006944107941774913
2020-04-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005361021615591932,-0.0012680153401921634,-0.012821397022239167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001273945908542018,-0.0012680153401918304,-0.0016478835098930888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00010224649372003736,-0.0023635487471227457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00010224649372003736,-0.0023635487471227457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00010224649372003736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00010224649372003736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006934485774624521,0.0,0.0,0.0,0.0
2020-04-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005004344544296213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-10,-0.003438929014044745,-0.003438929014044745,-0.003438929014044745,-0.003438929014044745,-0.003438929014044745,-0.0033602419386844495,-0.0019059406862752537,-7.786339698556688e-06,0.0,0.0,-0.003438929014044745,-0.003438929014044745,-0.003438929014044745,-0.003438929014044745,-0.003438929014044745,-0.0033602419386844495,0.0,0.0,0.0,0.0,-0.003438929014044745,-0.003438929014044745,-0.003438929014044745,-0.003438929014044745,-0.003438929014044745,-0.0033602419386843385,0.0,0.0,0.0,-0.0003447631117420302,-0.003438929014044745,-0.003438929014044745,-0.003438929014044745,-0.003438929014044745,-0.003438929014044745,-0.0033602419386843385,0.0,0.0,0.0,-0.0003447631117420302,-0.003438929014044745,-0.003438929014044745,-0.003438929014044745,-0.003438929014044745,-0.003438929014044745,-0.0033602419386843385,0.0,0.0,-0.004861847662053109,-0.0003447631117420302,-0.003438929014044745,-0.003438929014044745,-0.003438929014044745,-0.003438929014044745,-0.003438929014044745,-0.0033602419386844495,0.0,0.0,-0.004861847662052887,-0.0003447631117420302,-0.003438929014044745,-0.003438929014044745,-0.003438929014044745,-0.003438929014044745,-0.003438929014044745,-0.0004984877599178983,0.0,-0.0025018630989210866,-0.004861847662053109,-0.0003447631117420302
2020-04-13,-0.0025543675382927455,-0.0025543675382927455,-0.0025543675382927455,-0.0025543675382927455,-0.0025543675382927455,0.0,0.0,0.0,0.0,-0.002573824964318683,-0.0025543675382927455,-0.0025543675382927455,-0.0025543675382927455,-0.0025543675382927455,-0.0025543675382927455,0.0,0.0,0.0,0.0,0.0,-0.0025543675382927455,-0.0025543675382927455,-0.0025543675382927455,-0.0025543675382927455,-0.0025543675382927455,0.0,0.0,0.0,0.0,0.0,-0.0025543675382927455,-0.0025543675382927455,-0.0025543675382927455,-0.0025543675382927455,-0.0025543675382927455,0.0,0.0,0.0,0.0,0.0,-0.0025543675382927455,-0.0025543675382927455,-0.0025543675382927455,-0.0025543675382927455,-0.0025543675382927455,0.0,0.0,0.0,0.0,0.0,-0.0025543675382927455,-0.0025543675382927455,-0.0025543675382927455,-0.0025543675382927455,-0.0025543675382927455,0.0,0.0,0.0,0.0,0.0,-0.0025543675382927455,-0.0025543675382927455,-0.0025543675382927455,-0.0025543675382927455,-0.0025543675382927455,0.0,0.0,0.0,0.0,0.0
2020-04-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0027527478675825057,-0.003792946439603595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0027527478675825057,-0.003792946439603595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003557002901642514,-0.003792946439603595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003557002901642514,-0.003792946439603817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0035570029016426252,-0.003792946439603817
2020-04-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001230119254828188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001230119254828077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0017669618892284245,-0.0016041041301858572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0017669618892284245,-0.0016041041301858572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0016041041301858572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0016041041301860792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0016041041301860792
2020-04-16,0.0,0.0,0.0,0.0,0.0,-0.0006847697749163828,-0.00021558972366664264,-0.004708185704793588,-0.003864855160707781,-0.00035870744189758774,0.0,0.0,0.0,0.0,0.0,-0.0006847697749164938,-0.0011119952329080585,-0.0029853640106276558,-0.0038648551607076698,-0.00538067713781798,0.0,0.0,0.0,0.0,0.0,-0.0006847697749163828,-0.0011119952329079474,-0.0029853640106275448,-0.008069451635450142,-0.016584103774704984,0.0,0.0,0.0,0.0,0.0,-0.0006847697749163828,-0.0011119952329079474,-0.0029853640106275448,-0.008069451635450031,-0.016584103774704984,0.0,0.0,0.0,0.0,0.0,-0.0006847697749163828,-0.0011119952329079474,-0.0029853640106275448,-0.006846953414375356,-0.016584103774704984,0.0,0.0,0.0,0.0,0.0,-0.0006847697749163828,-0.0011119952329080585,-0.002985364010627767,-0.006846953414375245,-0.016584103774705095,0.0,0.0,0.0,0.0,0.0,-0.0010646556864811751,-0.0011119952329079474,-0.006207254260786499,-0.006846953414375356,-0.016584103774705095
2020-04-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006306730397318661,-0.003104515967493615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002600055942920121,-0.003104515967493504,-0.002182668035758728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002600055942919899,-0.00813314838605228,-0.022852579275159157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002600055942919899,-0.00813314838605228,-0.022852579275159157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002600055942919899,-0.005160547337131005,-0.022852579275159157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00260005594292001,-0.005160547337130894,-0.022852579275159268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002076761989668996,-0.005160547337131005,-0.022852579275159268
2020-04-20,-0.0021819892755255976,-0.0021819892755255976,-0.0021819892755255976,-0.0021819892755255976,-0.0021819892755255976,-0.0028405871033048147,-0.0018099785145343494,-0.006506068323352987,-0.0007052654876229525,0.0,-0.0021819892755255976,-0.0021819892755255976,-0.0021819892755255976,-0.0021819892755255976,-0.0021819892755255976,-0.0028405871033048147,-0.0008296510701454318,-0.003173973647324191,-0.0007052654876227304,0.0,-0.0021819892755255976,-0.0021819892755255976,-0.0021819892755255976,-0.0021819892755255976,-0.0021819892755255976,-0.0028405871033048147,-0.0008296510701453208,-0.003173973647323969,-0.00839134892620852,-0.0247708452454527,-0.0021819892755255976,-0.0021819892755255976,-0.0021819892755255976,-0.0021819892755255976,-0.0021819892755255976,-0.0028405871033048147,-0.0008296510701455428,-0.003173973647323969,-0.008391348926208408,-0.0247708452454527,-0.0021819892755255976,-0.0021819892755255976,-0.0021819892755255976,-0.0021819892755255976,-0.0021819892755255976,-0.0028405871033048147,-0.0008296510701455428,-0.003173973647323969,-0.0074891178819421755,-0.0247708452454527,-0.0021819892755255976,-0.0021819892755255976,-0.0021819892755255976,-0.0021819892755255976,-0.0021819892755255976,-0.0028405871033047037,-0.0008296510701453208,-0.00317397364732408,-0.0074891178819420645,-0.02477084524545292,-0.0021819892755255976,-0.0021819892755255976,-0.0021819892755255976,-0.0021819892755255976,-0.0021819892755255976,-0.0026280472472575145,-0.0008296510701454318,-0.0025967050228257182,-0.007489117881942398,-0.02477084524545292
2020-04-21,-0.0010490779434007003,-0.0010490779434007003,-0.0010490779434007003,-0.0010490779434007003,-0.0010490779434007003,0.0,0.0,-0.004079035395249342,-0.00037777401891325724,-0.00243813489613931,-0.0010490779434007003,-0.0010490779434007003,-0.0010490779434007003,-0.0010490779434007003,-0.0010490779434007003,0.0,0.0,0.0,-0.0003777740189130352,-0.003006208455156645,-0.0010490779434007003,-0.0010490779434007003,-0.0010490779434007003,-0.0010490779434007003,-0.0010490779434007003,0.0,0.0,0.0,-0.006227004744672415,-0.02328824852079292,-0.0010490779434007003,-0.0010490779434007003,-0.0010490779434007003,-0.0010490779434007003,-0.0010490779434007003,0.0,0.0,0.0,-0.006227004744672193,-0.02328824852079292,-0.0010490779434007003,-0.0010490779434007003,-0.0010490779434007003,-0.0010490779434007003,-0.0010490779434007003,0.0,0.0,0.0,-0.004562697306629615,-0.02328824852079292,-0.0010490779434007003,-0.0010490779434007003,-0.0010490779434007003,-0.0010490779434007003,-0.0010490779434007003,0.0,0.0,0.0,-0.004562697306629504,-0.023288248520793253,-0.0010490779434007003,-0.0010490779434007003,-0.0010490779434007003,-0.0010490779434007003,-0.0010490779434007003,-0.0004994046541064723,0.0,-0.00015766394198191147,-0.004562697306629615,-0.023288248520793253
2020-04-22,-0.0022244798603221483,-0.0022244798603221483,-0.0022244798603221483,-0.0022244798603221483,-0.0022244798603221483,-0.002156081532095566,-0.0010505972614078818,-0.00693491630407328,-0.004185801985345017,-0.007989057118136134,-0.0022244798603221483,-0.0022244798603221483,-0.0022244798603221483,-0.0022244798603221483,-0.0022244798603221483,-0.002156081532095455,-0.00178000014376678,-0.002182355523613788,-0.004185801985344906,-0.004088794460813672,-0.0022244798603221483,-0.0022244798603221483,-0.0022244798603221483,-0.0022244798603221483,-0.0022244798603221483,-0.002156081532095455,-0.001780000143766891,-0.002182355523613788,-0.010447239418565735,-0.02743659035518531,-0.0022244798603221483,-0.0022244798603221483,-0.0022244798603221483,-0.0022244798603221483,-0.0022244798603221483,-0.002156081532095455,-0.00178000014376678,-0.002182355523613788,-0.010447239418565513,-0.02743659035518531,-0.0022244798603221483,-0.0022244798603221483,-0.0022244798603221483,-0.0022244798603221483,-0.0022244798603221483,-0.002156081532095455,-0.00178000014376678,-0.002182355523613788,-0.006612605925649717,-0.02743659035518531,-0.0022244798603221483,-0.0022244798603221483,-0.0022244798603221483,-0.0022244798603221483,-0.0022244798603221483,-0.002156081532095455,-0.001780000143766891,-0.002182355523613788,-0.006612605925649495,-0.02743659035518553,-0.0022244798603221483,-0.0022244798603221483,-0.0022244798603221483,-0.0022244798603221483,-0.0022244798603221483,-0.0027753103568605164,-0.001780000143766891,-0.0023069177160929266,-0.006612605925649606,-0.02743659035518553
2020-04-23,-0.005513207533122677,-0.005513207533122677,-0.005513207533122677,-0.005513207533122677,-0.005513207533122677,-0.0057302336800189035,-0.0068902227264440175,-0.010865343480593315,-0.008034222809221503,-0.009044548006718611,-0.005513207533122677,-0.005513207533122677,-0.005513207533122677,-0.005513207533122677,-0.005513207533122677,-0.0057302336800189035,-0.006085041147727455,-0.009526766988483204,-0.00803422280922128,-0.0049287078581047306,-0.005513207533122677,-0.005513207533122677,-0.005513207533122677,-0.005513207533122677,-0.005513207533122677,-0.0057302336800189035,-0.006085041147727455,-0.009526766988483315,-0.01797478829923671,-0.03908981623270569,-0.005513207533122677,-0.005513207533122677,-0.005513207533122677,-0.005513207533122677,-0.005513207533122677,-0.0057302336800189035,-0.006085041147727455,-0.009526766988483315,-0.017974788299236488,-0.03908981623270569,-0.005513207533122677,-0.005513207533122677,-0.005513207533122677,-0.005513207533122677,-0.005513207533122677,-0.0057302336800189035,-0.006085041147727455,-0.009526766988483315,-0.017738037237834958,-0.03908981623270569,-0.005513207533122677,-0.005513207533122677,-0.005513207533122677,-0.005513207533122677,-0.005513207533122677,-0.0057302336800190146,-0.006085041147727566,-0.009526766988483093,-0.017738037237834625,-0.03908981623270591,-0.005513207533122677,-0.005513207533122677,-0.005513207533122677,-0.005513207533122677,-0.005513207533122677,-0.0069307776444687,-0.006085041147727566,-0.00699991130437283,-0.017738037237834847,-0.03908981623270591
2020-04-24,-0.009500206295909197,-0.009500206295909197,-0.009500206295909197,-0.009500206295909197,-0.009500206295909197,-0.010733744273086487,-0.010271809367701334,-0.013612985263947164,-0.01273629483190708,-0.01555361622096918,-0.009500206295909197,-0.009500206295909197,-0.009500206295909197,-0.009500206295909197,-0.009500206295909197,-0.010733744273086487,-0.012308566452632896,-0.01633874234242738,-0.012736294831906858,-0.008863278872456082,-0.009500206295909197,-0.009500206295909197,-0.009500206295909197,-0.009500206295909197,-0.009500206295909197,-0.010733744273086487,-0.012308566452632674,-0.016338742342427492,-0.02291215490206555,-0.04027885265629794,-0.009500206295909197,-0.009500206295909197,-0.009500206295909197,-0.009500206295909197,-0.009500206295909197,-0.010733744273086487,-0.012308566452632785,-0.016338742342427492,-0.02291215490206544,-0.04027885265629794,-0.009500206295909197,-0.009500206295909197,-0.009500206295909197,-0.009500206295909197,-0.009500206295909197,-0.010733744273086487,-0.012308566452632785,-0.016338742342427492,-0.023848153022537733,-0.04027885265629794,-0.009500206295909197,-0.009500206295909197,-0.009500206295909197,-0.009500206295909197,-0.009500206295909197,-0.010733744273086598,-0.012308566452632896,-0.01633874234242727,-0.0238481530225374,-0.04027885265629816,-0.009500206295909197,-0.009500206295909197,-0.009500206295909197,-0.009500206295909197,-0.009500206295909197,-0.012967147915562638,-0.012308566452632896,-0.014204509635882823,-0.02384815302253762,-0.04027885265629816
2020-04-27,-0.009048535458121232,-0.009048535458121232,-0.009048535458121232,-0.009048535458121232,-0.009048535458121232,-0.011234217347567133,-0.010609382741391227,-0.01633474308026228,-0.014420884625333419,-0.015904838170706426,-0.009048535458121232,-0.009048535458121232,-0.009048535458121232,-0.009048535458121232,-0.009048535458121232,-0.011234217347567133,-0.012295625859482184,-0.017647898293150943,-0.014420884625333086,-0.012901365744908078,-0.009048535458121232,-0.009048535458121232,-0.009048535458121232,-0.009048535458121232,-0.009048535458121232,-0.011234217347567133,-0.012295625859481851,-0.017647898293151165,-0.027605334033400264,-0.04660498253799128,-0.009048535458121232,-0.009048535458121232,-0.009048535458121232,-0.009048535458121232,-0.009048535458121232,-0.011234217347567133,-0.012295625859481851,-0.017647898293151165,-0.027605334033400153,-0.04660498253799128,-0.009048535458121232,-0.009048535458121232,-0.009048535458121232,-0.009048535458121232,-0.009048535458121232,-0.011234217347567133,-0.012295625859481851,-0.017647898293151165,-0.02865347863632184,-0.04660498253799128,-0.009048535458121232,-0.009048535458121232,-0.009048535458121232,-0.009048535458121232,-0.009048535458121232,-0.011234217347567133,-0.012295625859482073,-0.017647898293150943,-0.028653478636321505,-0.0466049825379915,-0.009048535458121232,-0.009048535458121232,-0.009048535458121232,-0.009048535458121232,-0.009048535458121232,-0.012330514266945092,-0.012295625859482184,-0.016559202041853682,-0.02865347863632184,-0.0466049825379915
2020-04-28,-0.0035314031291756587,-0.0035314031291756587,-0.0035314031291756587,-0.0035314031291756587,-0.0035314031291756587,-0.006527681378917349,-0.004463693027553228,-0.012766467305140972,-0.009426532654330133,-0.008542974634888068,-0.0035314031291756587,-0.0035314031291756587,-0.0035314031291756587,-0.0035314031291756587,-0.0035314031291756587,-0.006527681378917349,-0.007786581235546541,-0.015974146558671798,-0.009426532654329911,-0.005216187761828972,-0.0035314031291756587,-0.0035314031291756587,-0.0035314031291756587,-0.0035314031291756587,-0.0035314031291756587,-0.006527681378917349,-0.007786581235546319,-0.01597414655867213,-0.026617670754831346,-0.04589663526005994,-0.0035314031291756587,-0.0035314031291756587,-0.0035314031291756587,-0.0035314031291756587,-0.0035314031291756587,-0.006527681378917349,-0.007786581235546319,-0.01597414655867213,-0.026617670754831124,-0.04589663526005994,-0.0035314031291756587,-0.0035314031291756587,-0.0035314031291756587,-0.0035314031291756587,-0.0035314031291756587,-0.006527681378917349,-0.007786581235546319,-0.01597414655867213,-0.027803731002782994,-0.04589663526005994,-0.0035314031291756587,-0.0035314031291756587,-0.0035314031291756587,-0.0035314031291756587,-0.0035314031291756587,-0.006527681378917349,-0.007786581235546541,-0.015974146558671687,-0.02780373100278255,-0.04589663526006027,-0.0035314031291756587,-0.0035314031291756587,-0.0035314031291756587,-0.0035314031291756587,-0.0035314031291756587,-0.009548877738028372,-0.007786581235546541,-0.01511480190649761,-0.027803731002782883,-0.04589663526006027
2020-04-29,0.0,0.0,0.0,0.0,0.0,-0.0026124887072365155,0.0,-0.004979871776834233,-0.0022100184721681737,-0.0023923376921441974,0.0,0.0,0.0,0.0,0.0,-0.0026124887072366265,-0.002422397224934536,-0.009480485849540865,-0.0022100184721678406,-0.0018646347573524347,0.0,0.0,0.0,0.0,0.0,-0.0026124887072365155,-0.002422397224934203,-0.009480485849541198,-0.016384307298197287,-0.03281957318116957,0.0,0.0,0.0,0.0,0.0,-0.0026124887072365155,-0.002422397224934203,-0.009480485849541198,-0.016384307298196954,-0.03281957318116957,0.0,0.0,0.0,0.0,0.0,-0.0026124887072365155,-0.002422397224934203,-0.009480485849541198,-0.022306035805900848,-0.03281957318116957,0.0,0.0,0.0,0.0,0.0,-0.0026124887072366265,-0.002422397224934425,-0.009480485849540865,-0.022306035805900404,-0.03281957318116979,0.0,0.0,0.0,0.0,0.0,-0.004959744604431493,-0.002422397224934425,-0.012564793274248864,-0.022306035805900848,-0.03281957318116979
2020-04-30,-0.0029090825639740414,-0.0029090825639740414,-0.0029090825639740414,-0.0029090825639740414,-0.0029090825639740414,-0.004846419472541497,-0.0019183827426275668,-0.005463267891942958,0.0,-0.0018297310943047318,-0.0029090825639740414,-0.0029090825639740414,-0.0029090825639740414,-0.0029090825639740414,-0.0029090825639740414,-0.004846419472541719,-0.00362048407475013,-0.008092526949555978,0.0,0.0,-0.0029090825639740414,-0.0029090825639740414,-0.0029090825639740414,-0.0029090825639740414,-0.0029090825639740414,-0.004846419472541608,-0.003620484074749908,-0.008092526949556311,-0.014850156378205304,-0.028575203174013075,-0.0029090825639740414,-0.0029090825639740414,-0.0029090825639740414,-0.0029090825639740414,-0.0029090825639740414,-0.004846419472541608,-0.003620484074749908,-0.008092526949556311,-0.01485015637820497,-0.028575203174013075,-0.0029090825639740414,-0.0029090825639740414,-0.0029090825639740414,-0.0029090825639740414,-0.0029090825639740414,-0.004846419472541608,-0.003620484074749908,-0.008092526949556311,-0.020783061622622445,-0.028575203174013075,-0.0029090825639740414,-0.0029090825639740414,-0.0029090825639740414,-0.0029090825639740414,-0.0029090825639740414,-0.004846419472541608,-0.003620484074750241,-0.008092526949555978,-0.020783061622622112,-0.028575203174013297,-0.0029090825639740414,-0.0029090825639740414,-0.0029090825639740414,-0.0029090825639740414,-0.0029090825639740414,-0.005691192053122851,-0.00362048407475013,-0.012164630229581141,-0.020783061622622556,-0.028575203174013297
2020-05-01,-0.0016484282418828267,-0.0016484282418828267,-0.0016484282418828267,-0.0016484282418828267,-0.0016484282418828267,-0.0014450291769495527,0.0,0.0,0.0,0.0,-0.0016484282418828267,-0.0016484282418828267,-0.0016484282418828267,-0.0016484282418828267,-0.0016484282418828267,-0.0014450291769496637,0.0,-0.0022470071057162366,0.0,0.0,-0.0016484282418828267,-0.0016484282418828267,-0.0016484282418828267,-0.0016484282418828267,-0.0016484282418828267,-0.0014450291769496637,0.0,-0.0022470071057164587,-0.010759754747810102,-0.02202329328138264,-0.0016484282418828267,-0.0016484282418828267,-0.0016484282418828267,-0.0016484282418828267,-0.0016484282418828267,-0.0014450291769496637,0.0,-0.0022470071057164587,-0.01075975474780988,-0.02202329328138264,-0.0016484282418828267,-0.0016484282418828267,-0.0016484282418828267,-0.0016484282418828267,-0.0016484282418828267,-0.0014450291769496637,0.0,-0.0022470071057164587,-0.015726940946838797,-0.02202329328138264,-0.0016484282418828267,-0.0016484282418828267,-0.0016484282418828267,-0.0016484282418828267,-0.0016484282418828267,-0.0014450291769496637,0.0,-0.0022470071057161256,-0.015726940946838353,-0.022023293281382972,-0.0016484282418828267,-0.0016484282418828267,-0.0016484282418828267,-0.0016484282418828267,-0.0016484282418828267,-0.004295398749029733,0.0,-0.005691948661233348,-0.015726940946838908,-0.022023293281382972
2020-05-04,-0.006715523533332379,-0.006715523533332379,-0.006715523533332379,-0.006715523533332379,-0.006715523533332379,-0.0075789785222399875,-0.006622358136811557,-0.005270005675700018,-0.007171834596010451,-0.006613027445869446,-0.006715523533332379,-0.006715523533332379,-0.006715523533332379,-0.006715523533332379,-0.006715523533332379,-0.0075789785222400985,-0.00782029076210533,-0.007823233272812091,-0.007171834596010562,-0.007148375507936122,-0.006715523533332379,-0.006715523533332379,-0.006715523533332379,-0.006715523533332379,-0.006715523533332379,-0.0075789785222400985,-0.00782029076210522,-0.007823233272812202,-0.014920523713586209,-0.024972098085386696,-0.006715523533332379,-0.006715523533332379,-0.006715523533332379,-0.006715523533332379,-0.006715523533332379,-0.0075789785222400985,-0.00782029076210522,-0.007823233272812202,-0.014920523713585987,-0.024972098085386696,-0.006715523533332379,-0.006715523533332379,-0.006715523533332379,-0.006715523533332379,-0.006715523533332379,-0.0075789785222400985,-0.00782029076210522,-0.007823233272812202,-0.017651078352548866,-0.024972098085386696,-0.006715523533332379,-0.006715523533332379,-0.006715523533332379,-0.006715523533332379,-0.006715523533332379,-0.0075789785222399875,-0.00782029076210522,-0.00782323327281198,-0.01765107835254831,-0.024972098085386918,-0.006715523533332379,-0.006715523533332379,-0.006715523533332379,-0.006715523533332379,-0.006715523533332379,-0.011837236175567978,-0.00782029076210533,-0.010774855646566106,-0.017651078352548977,-0.024972098085386918
2020-05-05,-0.009022605749053114,-0.009022605749053114,-0.009022605749053114,-0.009022605749053114,-0.009022605749053114,-0.011948140134738772,-0.010973021867840105,-0.005213219032910721,-0.007737038574005317,-0.009020077646676006,-0.009022605749053114,-0.009022605749053114,-0.009022605749053114,-0.009022605749053114,-0.009022605749053114,-0.011948140134738883,-0.012416346434927283,-0.010777064238214895,-0.007737038574005539,-0.01346939686134685,-0.009022605749053114,-0.009022605749053114,-0.009022605749053114,-0.009022605749053114,-0.009022605749053114,-0.011948140134738883,-0.012416346434927172,-0.010777064238215006,-0.0143623510907529,-0.026565094092481645,-0.009022605749053114,-0.009022605749053114,-0.009022605749053114,-0.009022605749053114,-0.009022605749053114,-0.011948140134738883,-0.012416346434927172,-0.010777064238215006,-0.014362351090752679,-0.026565094092481645,-0.009022605749053114,-0.009022605749053114,-0.009022605749053114,-0.009022605749053114,-0.009022605749053114,-0.011948140134738883,-0.012416346434927172,-0.010777064238215006,-0.021598166407822084,-0.026565094092481645,-0.009022605749053114,-0.009022605749053114,-0.009022605749053114,-0.009022605749053114,-0.009022605749053114,-0.011948140134738772,-0.012416346434927172,-0.010777064238214784,-0.02159816640782153,-0.026565094092481756,-0.009022605749053114,-0.009022605749053114,-0.009022605749053114,-0.009022605749053114,-0.009022605749053114,-0.0166676054325271,-0.012416346434927394,-0.014422877031248005,-0.021598166407822306,-0.026565094092481756
2020-05-06,-0.005475691572263797,-0.005475691572263797,-0.005475691572263797,-0.005475691572263797,-0.005475691572263797,-0.0077411598134277115,-0.00903606482456798,-0.00585936236505169,-0.004635712580585594,-0.0033873408155421503,-0.005475691572263797,-0.005475691572263797,-0.005475691572263797,-0.005475691572263797,-0.005475691572263797,-0.0077411598134278226,-0.006830367054553532,-0.00670686505558149,-0.004635712580585705,-0.004831167665118596,-0.005475691572263797,-0.005475691572263797,-0.005475691572263797,-0.005475691572263797,-0.005475691572263797,-0.0077411598134278226,-0.006830367054553532,-0.006706865055581379,-0.012864139701257438,-0.02709611493943953,-0.005475691572263797,-0.005475691572263797,-0.005475691572263797,-0.005475691572263797,-0.005475691572263797,-0.0077411598134278226,-0.006830367054553421,-0.006706865055581379,-0.012864139701257105,-0.02709611493943953,-0.005475691572263797,-0.005475691572263797,-0.005475691572263797,-0.005475691572263797,-0.005475691572263797,-0.0077411598134278226,-0.006830367054553421,-0.006706865055581379,-0.014679057888142943,-0.02709611493943953,-0.005475691572263797,-0.005475691572263797,-0.005475691572263797,-0.005475691572263797,-0.005475691572263797,-0.0077411598134278226,-0.006830367054553421,-0.006706865055581268,-0.0146790578881425,-0.027096114939439753,-0.005475691572263797,-0.005475691572263797,-0.005475691572263797,-0.005475691572263797,-0.005475691572263797,-0.009272215519260496,-0.006830367054553643,-0.006407461758128674,-0.014679057888143277,-0.027096114939439753
